timeUTC,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,sunriseTime,sunsetTime,temperature,visibility,windBearing,windGust,windSpeed,day_offset
2016-11-08 04:00:00,0.58,0.69,-0.56,0.92,partly-cloudy-night,262.96,,0.0,0.0,,1015.95,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,0.58,15.53,273,,0.97,1
2016-11-08 04:30:00,0.58,0.69,-0.56,0.92,partly-cloudy-night,262.96,,0.0,0.0,,1015.95,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,0.58,15.53,273,,0.97,1
2016-11-08 05:00:00,0.97,0.74,-0.12,0.92,partly-cloudy-night,259.08,,0.0,0.0,,1015.63,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,0.97,15.06,255,,0.72,1
2016-11-08 05:30:00,0.97,0.74,-0.12,0.92,partly-cloudy-night,259.08,,0.0,0.0,,1015.63,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,0.97,15.06,255,,0.72,1
2016-11-08 06:00:00,1.48,0.78,0.44,0.93,partly-cloudy-night,255.56,,0.0,0.0,,1015.33,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,1.48,14.68,233,,0.53,1
2016-11-08 06:30:00,1.48,0.78,0.44,0.93,partly-cloudy-night,255.56,,0.0,0.0,,1015.33,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,1.48,14.68,233,,0.53,1
2016-11-08 07:00:00,2.32,0.84,1.13,0.92,partly-cloudy-night,252.54,,0.0,0.0,,1015.09,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,2.32,16.09,194,,0.64,1
2016-11-08 07:30:00,2.32,0.84,1.13,0.92,partly-cloudy-night,252.54,,0.0,0.0,,1015.09,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,2.32,16.09,194,,0.64,1
2016-11-08 08:00:00,3.33,0.89,1.98,0.91,partly-cloudy-day,249.87,,0.0,0.0,,1014.84,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,3.33,16.09,175,,0.93,1
2016-11-08 08:30:00,3.33,0.89,1.98,0.91,partly-cloudy-day,249.87,,0.0,0.0,,1014.84,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,3.33,16.09,175,,0.93,1
2016-11-08 09:00:00,4.23,0.93,2.63,0.89,partly-cloudy-day,248.06,,0.0,0.0,,1014.48,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,4.23,16.09,167,,1.25,1
2016-11-08 09:30:00,4.23,0.93,2.63,0.89,partly-cloudy-day,248.06,,0.0,0.0,,1014.48,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,4.23,16.09,167,,1.25,1
2016-11-08 10:00:00,4.09,0.9,3.26,0.87,partly-cloudy-day,248.29,,0.0,0.0,,1014.04,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,5.21,16.09,176,,1.57,1
2016-11-08 10:30:00,4.09,0.9,3.26,0.87,partly-cloudy-day,248.29,,0.0,0.0,,1014.04,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,5.21,16.09,176,,1.57,1
2016-11-08 11:00:00,4.86,0.87,3.83,0.85,partly-cloudy-day,249.39,,0.0,0.0,,1013.5,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,6.24,16.09,183,,1.95,1
2016-11-08 11:30:00,4.86,0.87,3.83,0.85,partly-cloudy-day,249.39,,0.0,0.0,,1013.5,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,6.24,16.09,183,,1.95,1
2016-11-08 12:00:00,5.38,0.84,4.23,0.83,partly-cloudy-day,248.27,,0.0305,0.02,rain,1012.81,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,6.96,16.09,186,,2.31,1
2016-11-08 12:30:00,5.38,0.84,4.23,0.83,partly-cloudy-day,248.27,,0.0305,0.02,rain,1012.81,Mostly Cloudy,2016-11-08 07:19:21,2016-11-08 16:38:09,6.96,16.09,186,,2.31,1
2016-11-08 13:00:00,5.1,0.84,4.47,0.84,rain,242.44,,0.1295,0.22,rain,1011.93,Drizzle,2016-11-08 07:19:21,2016-11-08 16:38:09,6.96,15.32,186,,2.66,1
2016-11-08 13:30:00,5.1,0.84,4.47,0.84,rain,242.44,,0.1295,0.22,rain,1011.93,Drizzle,2016-11-08 07:19:21,2016-11-08 16:38:09,6.96,15.32,186,,2.66,1
2016-11-08 14:00:00,4.46,0.84,4.47,0.86,rain,234.39,,0.2743,0.52,rain,1010.84,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,6.57,12.52,186,,2.91,1
2016-11-08 14:30:00,4.46,0.84,4.47,0.86,rain,234.39,,0.2743,0.52,rain,1010.84,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,6.57,12.52,186,,2.91,1
2016-11-08 15:00:00,4.14,1.0,4.69,0.89,rain,228.54,,0.4801,0.6,rain,1009.49,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,6.38,9.56,181,,3.04,1
2016-11-08 15:30:00,4.14,1.0,4.69,0.89,rain,228.54,,0.4801,0.6,rain,1009.49,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,6.38,9.56,181,,3.04,1
2016-11-08 16:00:00,4.11,1.0,5.37,0.91,rain,226.47,,0.7772,0.66,rain,1007.83,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,6.72,8.92,171,,3.75,1
2016-11-08 16:30:00,4.11,1.0,5.37,0.91,rain,226.47,,0.7772,0.66,rain,1007.83,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,6.72,8.92,171,,3.75,1
2016-11-08 17:00:00,4.42,1.0,6.27,0.93,rain,226.6,,1.1278,0.7,rain,1005.96,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,7.26,8.1,164,,4.43,1
2016-11-08 17:30:00,4.42,1.0,6.27,0.93,rain,226.6,,1.1278,0.7,rain,1005.96,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,7.26,8.1,164,,4.43,1
2016-11-08 18:00:00,4.97,1.0,7.17,0.95,rain,228.61,,1.4478,0.73,rain,1004.14,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,7.88,7.42,162,,4.93,1
2016-11-08 18:30:00,4.97,1.0,7.17,0.95,rain,228.61,,1.4478,0.73,rain,1004.14,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,7.88,7.42,162,,4.93,1
2016-11-08 19:00:00,6.26,1.0,8.16,0.96,rain,233.11,,1.7755,0.75,rain,1002.3,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,8.82,7.16,174,,4.64,1
2016-11-08 19:30:00,6.26,1.0,8.16,0.96,rain,233.11,,1.7755,0.75,rain,1002.3,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,8.82,7.16,174,,4.64,1
2016-11-08 20:00:00,7.45,1.0,9.12,0.96,rain,239.49,,2.0752,0.77,rain,1000.47,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,9.79,7.07,191,,4.71,1
2016-11-08 20:30:00,7.45,1.0,9.12,0.96,rain,239.49,,2.0752,0.77,rain,1000.47,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,9.79,7.07,191,,4.71,1
2016-11-08 21:00:00,10.6,1.0,9.84,0.95,rain,245.61,,2.1311,0.77,rain,999.21,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,10.6,7.23,207,,5.36,1
2016-11-08 21:30:00,10.6,1.0,9.84,0.95,rain,245.61,,2.1311,0.77,rain,999.21,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,10.6,7.23,207,,5.36,1
2016-11-08 22:00:00,7.46,1.0,8.88,0.94,rain,251.49,,1.7526,0.75,rain,998.86,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,9.88,13.05,234,,4.93,1
2016-11-08 22:30:00,7.46,1.0,8.88,0.94,rain,251.49,,1.7526,0.75,rain,998.86,Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,9.88,13.05,234,,4.93,1
2016-11-08 23:00:00,5.93,1.0,7.64,0.92,rain,257.1,,1.1328,0.7,rain,999.0,Light Rain,2016-11-08 07:19:21,2016-11-08 16:38:09,8.93,16.09,260,,5.88,1
2016-11-09 00:00:00,5.71,1.0,7.88,0.92,rain,252.07,,0.7087,0.65,rain,995.25,Light Rain,2016-11-09 07:21:04,2016-11-09 16:36:37,9.13,16.09,255,,7.38,1
2016-11-09 00:30:00,5.71,1.0,7.88,0.92,rain,252.07,,0.7087,0.65,rain,995.25,Light Rain,2016-11-09 07:21:04,2016-11-09 16:36:37,9.13,16.09,255,,7.38,1
2016-11-09 01:00:00,4.77,0.77,6.72,0.89,rain,256.89,,0.4343,0.58,rain,995.63,Light Rain,2016-11-09 07:21:04,2016-11-09 16:36:37,8.47,16.09,259,,7.68,1
2016-11-09 01:30:00,4.77,0.77,6.72,0.89,rain,256.89,,0.4343,0.58,rain,995.63,Light Rain,2016-11-09 07:21:04,2016-11-09 16:36:37,8.47,16.09,259,,7.68,1
2016-11-09 02:00:00,3.97,0.7,5.87,0.87,rain,260.7,,0.3302,0.54,rain,996.34,Light Rain,2016-11-09 07:21:04,2016-11-09 16:36:37,7.83,16.09,267,,7.6,1
2016-11-09 02:30:00,3.97,0.7,5.87,0.87,rain,260.7,,0.3302,0.54,rain,996.34,Light Rain,2016-11-09 07:21:04,2016-11-09 16:36:37,7.83,16.09,267,,7.6,1
2016-11-09 03:00:00,3.18,0.65,4.93,0.85,rain,262.53,,0.1676,0.32,rain,997.09,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,7.21,16.09,275,,7.53,1
2016-11-09 03:30:00,3.18,0.65,4.93,0.85,rain,262.53,,0.1676,0.32,rain,997.09,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,7.21,16.09,275,,7.53,1
2016-11-09 04:00:00,2.49,0.63,4.29,0.85,partly-cloudy-night,260.33,,0.0711,0.09,rain,997.75,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,6.7,16.09,279,,7.63,1
2016-11-09 04:30:00,2.49,0.63,4.29,0.85,partly-cloudy-night,260.33,,0.0711,0.09,rain,997.75,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,6.7,16.09,279,,7.63,1
2016-11-09 05:00:00,1.73,0.62,3.57,0.84,partly-cloudy-night,256.14,,0.0635,0.07,rain,998.43,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,6.11,16.09,282,,7.62,1
2016-11-09 05:30:00,1.73,0.62,3.57,0.84,partly-cloudy-night,256.14,,0.0635,0.07,rain,998.43,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,6.11,16.09,282,,7.62,1
2016-11-09 06:00:00,0.89,0.63,2.85,0.83,partly-cloudy-night,255.06,,0.066,0.08,rain,999.21,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,5.56,16.09,291,,8.03,1
2016-11-09 06:30:00,0.89,0.63,2.85,0.83,partly-cloudy-night,255.06,,0.066,0.08,rain,999.21,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,5.56,16.09,291,,8.03,1
2016-11-09 07:00:00,1.85,0.63,3.24,0.81,partly-cloudy-night,260.17,,0.0356,0.03,rain,1000.25,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,6.27,16.09,291,,7.93,1
2016-11-09 07:30:00,1.85,0.63,3.24,0.81,partly-cloudy-night,260.17,,0.0356,0.03,rain,1000.25,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,6.27,16.09,291,,7.93,1
2016-11-09 08:00:00,2.84,0.66,3.63,0.79,partly-cloudy-day,268.38,,0.0,0.0,,1001.4,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.03,16.09,290,,7.91,1
2016-11-09 08:30:00,2.84,0.66,3.63,0.79,partly-cloudy-day,268.38,,0.0,0.0,,1001.4,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.03,16.09,290,,7.91,1
2016-11-09 09:00:00,3.55,0.68,3.84,0.77,partly-cloudy-day,275.57,,0.0229,0.01,rain,1002.42,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.56,16.09,288,,7.82,1
2016-11-09 09:30:00,3.55,0.68,3.84,0.77,partly-cloudy-day,275.57,,0.0229,0.01,rain,1002.42,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.56,16.09,288,,7.82,1
2016-11-09 10:00:00,4.31,0.71,4.14,0.76,partly-cloudy-day,281.05,,0.0838,0.12,rain,1003.23,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,8.08,16.09,286,,7.57,1
2016-11-09 10:30:00,4.31,0.71,4.14,0.76,partly-cloudy-day,281.05,,0.0838,0.12,rain,1003.23,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,8.08,16.09,286,,7.57,1
2016-11-09 11:00:00,5.37,0.72,4.71,0.75,rain,285.51,,0.1727,0.33,rain,1003.91,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,8.82,16.09,284,,7.17,1
2016-11-09 11:30:00,5.37,0.72,4.71,0.75,rain,285.51,,0.1727,0.33,rain,1003.91,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,8.82,16.09,284,,7.17,1
2016-11-09 12:00:00,6.59,0.74,5.47,0.75,rain,286.86,,0.2235,0.47,rain,1004.53,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,9.73,16.09,281,,6.98,1
2016-11-09 12:30:00,6.59,0.74,5.47,0.75,rain,286.86,,0.2235,0.47,rain,1004.53,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,9.73,16.09,281,,6.98,1
2016-11-09 13:00:00,10.27,0.72,6.34,0.77,rain,283.04,,0.193,0.38,rain,1005.16,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,10.27,16.09,279,,6.74,1
2016-11-09 13:30:00,10.27,0.72,6.34,0.77,rain,283.04,,0.193,0.38,rain,1005.16,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,10.27,16.09,279,,6.74,1
2016-11-09 14:00:00,10.21,0.7,6.64,0.79,rain,276.1,,0.127,0.21,rain,1005.77,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,10.21,16.09,277,,6.56,1
2016-11-09 14:30:00,10.21,0.7,6.64,0.79,rain,276.1,,0.127,0.21,rain,1005.77,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,10.21,16.09,277,,6.56,1
2016-11-09 15:00:00,10.02,0.65,6.86,0.81,partly-cloudy-day,270.21,,0.0838,0.12,rain,1006.28,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,10.02,16.09,274,,6.36,1
2016-11-09 15:30:00,10.02,0.65,6.86,0.81,partly-cloudy-day,270.21,,0.0838,0.12,rain,1006.28,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,10.02,16.09,274,,6.36,1
2016-11-09 16:00:00,6.75,0.59,6.8,0.82,partly-cloudy-day,266.92,,0.094,0.14,rain,1006.75,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,9.64,16.09,273,,6.11,1
2016-11-09 16:30:00,6.75,0.59,6.8,0.82,partly-cloudy-day,266.92,,0.094,0.14,rain,1006.75,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,9.64,16.09,273,,6.11,1
2016-11-09 17:00:00,6.26,0.51,6.67,0.84,partly-cloudy-night,264.68,,0.1245,0.21,rain,1007.13,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,9.16,16.09,271,,5.77,1
2016-11-09 17:30:00,6.26,0.51,6.67,0.84,partly-cloudy-night,264.68,,0.1245,0.21,rain,1007.13,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,9.16,16.09,271,,5.77,1
2016-11-09 18:00:00,5.87,0.41,6.56,0.86,rain,262.9,,0.1397,0.24,rain,1007.4,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,8.75,16.09,270,,5.41,1
2016-11-09 18:30:00,5.87,0.41,6.56,0.86,rain,262.9,,0.1397,0.24,rain,1007.4,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,8.75,16.09,270,,5.41,1
2016-11-09 19:00:00,5.61,0.51,6.33,0.87,partly-cloudy-night,261.44,,0.1092,0.17,rain,1007.57,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,8.44,16.09,268,,5.09,1
2016-11-09 19:30:00,5.61,0.51,6.33,0.87,partly-cloudy-night,261.44,,0.1092,0.17,rain,1007.57,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,8.44,16.09,268,,5.09,1
2016-11-09 20:00:00,5.34,0.56,6.08,0.87,partly-cloudy-night,260.46,,0.066,0.08,rain,1007.65,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,8.14,16.09,267,,4.84,1
2016-11-09 20:30:00,5.34,0.56,6.08,0.87,partly-cloudy-night,260.46,,0.066,0.08,rain,1007.65,Partly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,8.14,16.09,267,,4.84,1
2016-11-09 21:00:00,5.08,0.61,5.83,0.87,partly-cloudy-night,259.76,,0.0508,0.05,rain,1007.64,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.87,16.09,265,,4.64,1
2016-11-09 21:30:00,5.08,0.61,5.83,0.87,partly-cloudy-night,259.76,,0.0508,0.05,rain,1007.64,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.87,16.09,265,,4.64,1
2016-11-09 22:00:00,4.77,0.63,5.66,0.88,partly-cloudy-night,259.18,,0.0965,0.14,rain,1007.54,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.57,16.09,262,,4.51,1
2016-11-09 22:30:00,4.77,0.63,5.66,0.88,partly-cloudy-night,259.18,,0.0965,0.14,rain,1007.54,Mostly Cloudy,2016-11-09 07:21:04,2016-11-09 16:36:37,7.57,16.09,262,,4.51,1
2016-11-09 23:00:00,4.48,0.63,5.51,0.88,rain,258.89,,0.1727,0.33,rain,1007.4,Drizzle,2016-11-09 07:21:04,2016-11-09 16:36:37,7.31,16.09,260,,4.41,1
2016-11-10 00:00:00,3.91,0.77,4.78,0.89,partly-cloudy-night,260.73,,0.0483,0.05,rain,1008.5,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.52,16.09,238,,3.67,1
2016-11-10 00:30:00,3.91,0.77,4.78,0.89,partly-cloudy-night,260.73,,0.0483,0.05,rain,1008.5,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.52,16.09,238,,3.67,1
2016-11-10 01:00:00,4.24,0.79,5.03,0.89,partly-cloudy-night,261.36,,0.0203,0.01,rain,1008.53,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.76,16.09,241,,3.62,1
2016-11-10 01:30:00,4.24,0.79,5.03,0.89,partly-cloudy-night,261.36,,0.0203,0.01,rain,1008.53,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.76,16.09,241,,3.62,1
2016-11-10 02:00:00,4.5,0.81,5.31,0.89,partly-cloudy-night,262.59,,0.0457,0.04,rain,1008.51,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.97,14.76,249,,3.6,1
2016-11-10 02:30:00,4.5,0.81,5.31,0.89,partly-cloudy-night,262.59,,0.0457,0.04,rain,1008.51,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.97,14.76,249,,3.6,1
2016-11-10 03:00:00,4.67,0.99,5.54,0.9,cloudy,263.76,,0.094,0.14,rain,1008.5,Overcast,2016-11-10 07:22:47,2016-11-10 16:35:07,7.13,12.18,256,,3.65,1
2016-11-10 03:30:00,4.67,0.99,5.54,0.9,cloudy,263.76,,0.094,0.14,rain,1008.5,Overcast,2016-11-10 07:22:47,2016-11-10 16:35:07,7.13,12.18,256,,3.65,1
2016-11-10 04:00:00,4.66,0.83,5.67,0.91,rain,264.71,,0.1753,0.33,rain,1008.48,Drizzle,2016-11-10 07:22:47,2016-11-10 16:35:07,7.11,15.14,258,,3.62,1
2016-11-10 04:30:00,4.66,0.83,5.67,0.91,rain,264.71,,0.1753,0.33,rain,1008.48,Drizzle,2016-11-10 07:22:47,2016-11-10 16:35:07,7.11,15.14,258,,3.62,1
2016-11-10 05:00:00,4.61,0.83,5.74,0.91,rain,265.62,,0.2718,0.52,rain,1008.49,Light Rain,2016-11-10 07:22:47,2016-11-10 16:35:07,7.04,16.09,259,,3.58,1
2016-11-10 05:30:00,4.61,0.83,5.74,0.91,rain,265.62,,0.2718,0.52,rain,1008.49,Light Rain,2016-11-10 07:22:47,2016-11-10 16:35:07,7.04,16.09,259,,3.58,1
2016-11-10 06:00:00,4.53,0.82,5.78,0.92,rain,266.32,,0.3302,0.54,rain,1008.63,Light Rain,2016-11-10 07:22:47,2016-11-10 16:35:07,6.97,16.09,262,,3.55,1
2016-11-10 06:30:00,4.53,0.82,5.78,0.92,rain,266.32,,0.3302,0.54,rain,1008.63,Light Rain,2016-11-10 07:22:47,2016-11-10 16:35:07,6.97,16.09,262,,3.55,1
2016-11-10 07:00:00,4.99,0.78,6.12,0.92,rain,266.81,,0.2489,0.5,rain,1008.97,Light Rain,2016-11-10 07:22:47,2016-11-10 16:35:07,7.37,16.09,266,,3.6,1
2016-11-10 07:30:00,4.99,0.78,6.12,0.92,rain,266.81,,0.2489,0.5,rain,1008.97,Light Rain,2016-11-10 07:22:47,2016-11-10 16:35:07,7.37,16.09,266,,3.6,1
2016-11-10 08:00:00,5.66,0.72,6.6,0.91,partly-cloudy-day,267.09,,0.1118,0.18,rain,1009.44,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,7.96,16.09,270,,3.68,1
2016-11-10 08:30:00,5.66,0.72,6.6,0.91,partly-cloudy-day,267.09,,0.1118,0.18,rain,1009.44,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,7.96,16.09,270,,3.68,1
2016-11-10 09:00:00,6.32,0.68,7.08,0.9,partly-cloudy-day,267.04,,0.0,0.0,,1009.91,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,8.58,16.09,273,,3.88,1
2016-11-10 09:30:00,6.32,0.68,7.08,0.9,partly-cloudy-day,267.04,,0.0,0.0,,1009.91,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,8.58,16.09,273,,3.88,1
2016-11-10 10:00:00,6.86,0.71,7.21,0.87,partly-cloudy-day,266.54,,0.0279,0.02,rain,1010.3,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.19,16.09,275,,4.34,1
2016-11-10 10:30:00,6.86,0.71,7.21,0.87,partly-cloudy-day,266.54,,0.0279,0.02,rain,1010.3,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.19,16.09,275,,4.34,1
2016-11-10 11:00:00,7.47,0.76,7.33,0.84,partly-cloudy-day,265.71,,0.0864,0.12,rain,1010.66,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.89,16.09,276,,4.95,1
2016-11-10 11:30:00,7.47,0.76,7.33,0.84,partly-cloudy-day,265.71,,0.0864,0.12,rain,1010.66,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.89,16.09,276,,4.95,1
2016-11-10 12:00:00,10.55,0.79,7.48,0.81,partly-cloudy-day,264.81,,0.1194,0.19,rain,1011.05,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,10.55,16.09,277,,5.3,1
2016-11-10 12:30:00,10.55,0.79,7.48,0.81,partly-cloudy-day,264.81,,0.1194,0.19,rain,1011.05,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,10.55,16.09,277,,5.3,1
2016-11-10 13:00:00,10.28,0.73,7.11,0.81,partly-cloudy-day,263.72,,0.094,0.14,rain,1011.49,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,10.28,16.09,277,,5.37,1
2016-11-10 13:30:00,10.28,0.73,7.11,0.81,partly-cloudy-day,263.72,,0.094,0.14,rain,1011.49,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,10.28,16.09,277,,5.37,1
2016-11-10 14:00:00,7.35,0.66,6.73,0.81,partly-cloudy-day,262.55,,0.0457,0.04,rain,1011.98,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.93,16.09,277,,5.41,1
2016-11-10 14:30:00,7.35,0.66,6.73,0.81,partly-cloudy-day,262.55,,0.0457,0.04,rain,1011.98,Mostly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.93,16.09,277,,5.41,1
2016-11-10 15:00:00,6.93,0.59,6.37,0.8,partly-cloudy-day,261.9,,0.0,0.0,,1012.53,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.59,16.09,277,,5.38,1
2016-11-10 15:30:00,6.93,0.59,6.37,0.8,partly-cloudy-day,261.9,,0.0,0.0,,1012.53,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,9.59,16.09,277,,5.38,1
2016-11-10 16:00:00,6.09,0.55,5.86,0.82,partly-cloudy-day,262.22,,0.0,0.0,,1013.18,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,8.81,16.09,279,,5.01,1
2016-11-10 16:30:00,6.09,0.55,5.86,0.82,partly-cloudy-day,262.22,,0.0,0.0,,1013.18,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,8.81,16.09,279,,5.01,1
2016-11-10 17:00:00,5.42,0.5,5.47,0.83,partly-cloudy-night,263.07,,0.0,0.0,,1013.91,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,8.16,16.09,281,,4.67,1
2016-11-10 17:30:00,5.42,0.5,5.47,0.83,partly-cloudy-night,263.07,,0.0,0.0,,1013.91,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,8.16,16.09,281,,4.67,1
2016-11-10 18:00:00,4.86,0.46,5.18,0.85,partly-cloudy-night,263.71,,0.0,0.0,,1014.63,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,7.61,16.09,282,,4.41,1
2016-11-10 18:30:00,4.86,0.46,5.18,0.85,partly-cloudy-night,263.71,,0.0,0.0,,1014.63,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,7.61,16.09,282,,4.41,1
2016-11-10 19:00:00,4.44,0.42,4.87,0.85,partly-cloudy-night,263.96,,0.0,0.0,,1015.33,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,7.19,16.09,285,,4.22,1
2016-11-10 19:30:00,4.44,0.42,4.87,0.85,partly-cloudy-night,263.96,,0.0,0.0,,1015.33,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,7.19,16.09,285,,4.22,1
2016-11-10 20:00:00,4.02,0.39,4.56,0.86,partly-cloudy-night,264.0,,0.0,0.0,,1016.03,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.78,16.09,286,,4.07,1
2016-11-10 20:30:00,4.02,0.39,4.56,0.86,partly-cloudy-night,264.0,,0.0,0.0,,1016.03,Partly Cloudy,2016-11-10 07:22:47,2016-11-10 16:35:07,6.78,16.09,286,,4.07,1
